time_idx,Real,predict
9985,0.098,0.424
9986,0.092,0.432
9987,0.099,0.42
9988,0.1,0.4
9989,0.099,0.378
9990,0.098,0.357
9991,0.091,0.338
9992,0.118,0.321
9993,0.45,0.308
9994,0.341,0.298
9995,0.412,0.292
9996,0.204,0.291
9997,0.151,0.292
9998,0.14,0.296
9999,1.09,0.303
10000,1.059,0.31
10001,1.052,0.317
10002,0.784,0.324
10003,0.623,0.328
10004,0.301,0.331
10005,0.463,0.332
10006,2.297,0.332
10007,1.509,0.331
10008,0.439,0.328
10009,0.15,0.326
10010,0.1,0.323
10011,0.108,0.321
10012,0.115,0.319
10013,0.097,0.318
10014,0.102,0.318
10015,0.137,0.317
10016,0.353,0.318
10017,0.872,0.318
10018,0.261,0.319
10019,0.136,0.32
10020,0.197,0.321
10021,0.589,0.322
10022,0.39,0.323
10023,0.405,0.323
10024,0.343,0.323
10025,0.238,0.323
10026,0.468,0.323
10027,1.264,0.323
10028,2.913,0.322
10029,0.912,0.322
10030,0.233,0.322
10031,0.123,0.322
10032,0.12,0.321
10033,0.116,0.321
10034,0.114,0.321
10035,0.132,0.322
10036,0.109,0.322
10037,0.101,0.322
10038,0.098,0.322
10039,0.106,0.322
10040,0.503,0.322
10041,0.271,0.322
10042,0.328,0.322
10043,0.35,0.322
10044,0.348,0.322
10045,3.262,0.322
10046,1.074,0.322
10047,0.815,0.322
10048,1.323,0.322
10049,0.409,0.322
10050,0.445,0.322
10051,0.5,0.322
10052,0.354,0.322
10053,0.271,0.322
10054,0.674,0.322
10055,0.553,0.323
10056,0.105,0.323
10057,0.104,0.323
10058,0.102,0.323
10059,0.112,0.323
10060,0.111,0.323
10061,0.111,0.323
10062,0.14,0.323
10063,0.152,0.323
10064,0.345,0.323
10065,1.901,0.323
10066,0.287,0.323
10067,0.276,0.323
10068,0.223,0.323
10069,0.258,0.323
10070,2.534,0.323
10071,0.183,0.323
10072,0.1,0.323
10073,0.101,0.323
10074,0.098,0.323
10075,0.546,0.323
10076,1.045,0.323
10077,0.522,0.323
10078,0.817,0.323
10079,0.777,0.323
10080,0.121,0.323
10081,0.107,0.323
10082,0.102,0.323
10083,0.103,0.323
10084,0.111,0.323
10085,0.112,0.323
10086,0.114,0.324
10087,0.288,0.324
10088,1.525,0.324
10089,3.977,0.324
10090,0.125,0.324
10091,0.107,0.324
10092,0.106,0.324
10093,0.122,0.324
10094,0.114,0.324
10095,0.112,0.324
10096,0.201,0.324
10097,0.313,0.324
10098,0.35,0.324
10099,0.908,0.324
10100,0.82,0.324
10101,0.562,0.324
10102,0.279,0.324
10103,0.276,0.324
10104,0.222,0.324
10105,0.168,0.324
10106,0.128,0.324
10107,0.106,0.324
10108,0.128,0.324
10109,0.128,0.324
10110,0.104,0.324
10111,0.123,0.324
10112,0.135,0.324
10113,0.101,0.324
10114,0.102,0.324
10115,0.29,0.324
10116,0.676,0.324
10117,0.694,0.324
10118,0.674,0.324
10119,0.165,0.325
10120,0.153,0.325
10121,0.167,0.325
10122,2.369,0.325
10123,0.269,0.325
10124,0.296,0.325
10125,0.293,0.325
10126,0.284,0.325
10127,0.301,0.325
10128,0.3,0.325
10129,0.152,0.325
10130,0.13,0.325
10131,0.13,0.325
10132,0.128,0.325
10133,0.142,0.325
10134,0.135,0.325
10135,0.124,0.325
10136,0.151,0.325
10137,0.112,0.325
10138,0.123,0.325
10139,0.154,0.325
10140,0.351,0.325
10141,0.176,0.325
10142,0.198,0.325
10143,0.254,0.325
10144,0.257,0.325
10145,1.899,0.325
10146,1.1,0.325
10147,0.778,0.325
10148,0.859,0.325
10149,0.295,0.325
10150,0.347,0.325
10151,0.241,0.325
10152,0.067,0.326
