time_idx,Real,predict
9985,0.126,0.226
9986,0.202,0.181
9987,0.131,0.16
9988,0.199,0.165
9989,0.136,0.155
9990,0.183,0.157
9991,0.141,0.153
9992,0.199,0.19
9993,0.337,0.329
9994,0.93,0.347
9995,0.416,0.302
9996,0.366,0.211
9997,0.19,0.237
9998,0.117,0.314
9999,0.185,0.278
10000,0.951,0.223
10001,0.862,0.265
10002,0.349,0.37
10003,0.494,0.365
10004,0.344,0.36
10005,0.384,0.381
10006,0.365,0.385
10007,0.389,0.37
10008,0.317,0.324
10009,0.249,0.25
10010,0.181,0.183
10011,0.15,0.168
10012,0.188,0.161
10013,0.137,0.163
10014,0.195,0.151
10015,0.128,0.156
10016,0.193,0.173
10017,0.39,0.298
10018,0.202,0.347
10019,0.189,0.318
10020,0.289,0.213
10021,0.133,0.235
10022,0.382,0.303
10023,0.196,0.277
10024,0.375,0.225
10025,0.226,0.254
10026,0.406,0.361
10027,0.387,0.365
10028,0.357,0.36
10029,0.384,0.38
10030,0.36,0.387
10031,1.866,0.375
10032,0.209,0.335
10033,0.226,0.267
10034,0.183,0.19
10035,0.238,0.17
10036,0.132,0.16
10037,0.189,0.165
10038,0.124,0.151
10039,0.2,0.157
10040,0.11,0.165
10041,0.383,0.266
10042,0.337,0.347
10043,1.3,0.326
10044,0.578,0.218
10045,0.427,0.233
10046,0.194,0.288
10047,0.227,0.277
10048,0.207,0.229
10049,0.322,0.24
10050,0.462,0.343
10051,0.456,0.366
10052,0.396,0.361
10053,0.443,0.375
10054,0.426,0.39
10055,0.441,0.38
10056,0.351,0.348
10057,0.294,0.286
10058,0.301,0.204
10059,0.167,0.173
10060,0.183,0.161
10061,0.157,0.166
10062,0.24,0.153
10063,0.169,0.157
10064,0.339,0.158
10065,0.267,0.227
10066,0.348,0.348
10067,0.196,0.34
10068,0.17,0.246
10069,0.234,0.222
10070,0.227,0.249
10071,0.197,0.313
10072,0.467,0.259
10073,0.265,0.214
10074,0.604,0.288
10075,0.414,0.384
10076,0.356,0.365
10077,0.399,0.363
10078,0.361,0.388
10079,0.38,0.385
10080,0.216,0.366
10081,0.255,0.313
10082,0.127,0.235
10083,0.197,0.178
10084,0.138,0.165
10085,0.182,0.162
10086,0.103,0.16
10087,0.17,0.153
10088,0.292,0.155
10089,0.351,0.183
10090,0.396,0.324
10091,0.25,0.346
10092,0.171,0.309
10093,0.3,0.211
10094,0.248,0.236
10095,0.228,0.313
10096,0.726,0.279
10097,0.629,0.223
10098,0.879,0.263
10099,0.36,0.371
10100,0.416,0.367
10101,0.347,0.361
10102,1.792,0.382
10103,0.429,0.386
10104,0.386,0.372
10105,0.171,0.327
10106,0.175,0.255
10107,0.163,0.184
10108,0.163,0.168
10109,0.171,0.16
10110,0.151,0.163
10111,0.176,0.151
10112,0.348,0.157
10113,0.345,0.171
10114,0.942,0.291
10115,0.428,0.347
10116,0.15,0.32
10117,0.357,0.213
10118,0.193,0.234
10119,6.168,0.302
10120,0.841,0.277
10121,0.947,0.225
10122,0.402,0.252
10123,0.41,0.361
10124,0.333,0.367
10125,0.458,0.36
10126,0.383,0.38
10127,0.368,0.389
10128,0.361,0.378
10129,0.202,0.338
10130,0.181,0.272
10131,0.14,0.193
10132,0.191,0.171
10133,0.124,0.16
10134,0.195,0.166
10135,0.121,0.151
10136,0.335,0.157
10137,0.259,0.164
10138,0.398,0.257
10139,0.213,0.348
10140,0.354,0.329
10141,0.196,0.221
10142,0.339,0.232
10143,0.204,0.283
10144,0.213,0.28
10145,0.228,0.232
10146,0.42,0.233
10147,0.398,0.333
10148,0.33,0.37
10149,0.399,0.361
10150,0.337,0.373
10151,0.463,0.391
10152,0.182,0.383
