time_idx,Real,predict
9985,0.026,0.394
9986,0.109,0.0
9987,0.101,0.0
9988,0.059,0.0
9989,0.02,0.0
9990,0.074,0.009
9991,0.102,0.046
9992,0.066,0.108
9993,0.021,0.181
9994,0.38,0.261
9995,0.327,0.342
9996,0.208,0.421
9997,0.14,0.493
9998,0.063,0.553
9999,0.106,0.593
10000,0.1,0.607
10001,0.054,0.589
10002,0.272,0.537
10003,0.48,0.456
10004,1.315,0.363
10005,0.381,0.276
10006,0.312,0.211
10007,0.995,0.175
10008,0.331,0.165
10009,0.244,0.177
10010,0.202,0.206
10011,0.024,0.245
10012,0.026,0.289
10013,0.109,0.336
10014,0.101,0.381
10015,0.028,0.42
10016,0.021,0.45
10017,0.342,0.467
10018,1.025,0.469
10019,0.308,0.454
10020,0.48,0.424
10021,0.312,0.384
10022,0.595,0.34
10023,1.677,0.299
10024,0.122,0.267
10025,0.708,0.248
10026,2.489,0.242
10027,1.823,0.248
10028,0.446,0.263
10029,0.306,0.286
10030,0.305,0.311
10031,2.226,0.338
10032,2.219,0.363
10033,0.619,0.384
10034,0.11,0.399
10035,0.031,0.406
10036,0.022,0.404
10037,0.109,0.393
10038,0.1,0.376
10039,0.024,0.354
10040,0.022,0.331
10041,0.115,0.31
10042,1.265,0.295
10043,2.744,0.285
10044,2.231,0.283
10045,0.846,0.287
10046,0.336,0.296
10047,2.377,0.309
10048,2.439,0.324
10049,2.384,0.339
10050,0.71,0.353
10051,0.356,0.363
10052,0.497,0.37
10053,1.07,0.372
10054,1.973,0.37
10055,0.254,0.363
10056,0.055,0.353
10057,0.071,0.341
10058,0.104,0.329
10059,0.1,0.318
10060,0.033,0.31
10061,0.021,0.306
10062,0.057,0.305
10063,0.517,0.308
10064,2.231,0.314
10065,2.155,0.321
10066,2.828,0.329
10067,2.441,0.338
10068,2.245,0.345
10069,0.834,0.35
10070,0.336,0.354
10071,0.186,0.354
10072,1.961,0.352
10073,2.168,0.347
10074,2.377,0.342
10075,2.47,0.335
10076,0.911,0.329
10077,0.428,0.323
10078,0.451,0.319
10079,0.232,0.317
10080,0.245,0.317
10081,0.108,0.319
10082,0.082,0.323
10083,0.022,0.327
10084,0.056,0.332
10085,0.105,0.336
10086,0.1,0.34
10087,0.03,0.342
10088,0.488,0.344
10089,0.212,0.343
10090,0.206,0.342
10091,2.033,0.339
10092,2.821,0.336
10093,1.729,0.332
10094,0.244,0.329
10095,0.819,0.326
10096,0.14,0.324
10097,0.412,0.323
10098,0.414,0.324
10099,1.481,0.325
10100,1.264,0.327
10101,0.548,0.329
10102,0.338,0.332
10103,0.29,0.334
10104,0.238,0.336
10105,0.218,0.337
10106,0.104,0.338
10107,0.023,0.337
10108,0.055,0.336
10109,0.104,0.335
10110,0.06,0.333
10111,0.194,0.331
10112,1.375,0.329
10113,0.116,0.328
10114,0.074,0.327
10115,0.02,0.327
10116,0.098,0.327
10117,0.101,0.328
10118,0.057,0.329
10119,0.024,0.33
10120,0.229,0.331
10121,0.281,0.333
10122,1.003,0.333
10123,1.572,0.334
10124,3.163,0.334
10125,0.51,0.334
10126,0.259,0.333
10127,0.217,0.332
10128,0.266,0.331
10129,0.246,0.33
10130,0.17,0.329
10131,0.076,0.328
10132,0.108,0.328
10133,0.088,0.328
10134,0.021,0.328
10135,0.061,0.329
10136,0.536,0.329
10137,0.085,0.33
10138,0.026,0.331
10139,0.246,0.331
10140,0.282,0.332
10141,0.267,0.332
10142,0.193,0.332
10143,0.205,0.332
10144,0.287,0.331
10145,0.124,0.331
10146,1.229,0.33
10147,1.864,0.329
10148,0.74,0.329
10149,0.71,0.329
10150,0.306,0.328
10151,0.305,0.328
10152,0.148,0.328
