time_idx,Real,predict
9649,4.357,5.132
9650,4.416,4.563
9651,4.364,4.384
9652,4.289,3.409
9653,2.96,1.962
9654,2.419,1.915
9655,1.989,2.008
9656,0.673,1.344
9657,0.696,1.063
9658,0.681,0.561
9659,0.669,0.595
9660,0.685,0.694
9661,0.651,0.641
9662,0.715,0.44
9663,0.657,0.335
9664,0.733,0.545
9665,1.777,0.25
9666,1.186,0.687
9667,1.718,0.209
9668,1.604,1.404
9669,2.377,1.18
9670,3.059,2.195
9671,2.986,2.64
9672,3.175,2.947
9673,3.69,2.919
9674,3.312,2.726
9675,2.429,2.735
9676,2.531,1.856
9677,0.994,1.441
9678,2.322,1.465
9679,1.149,0.899
9680,0.611,0.39
9681,1.802,0.34
9682,0.44,0.424
9683,0.623,0.411
9684,1.439,0.367
9685,0.761,0.296
9686,0.27,0.266
9687,0.188,0.203
9688,0.525,0.327
9689,2.567,0.571
9690,6.456,1.147
9691,5.578,1.66
9692,4.076,2.202
9693,3.131,2.77
9694,2.997,2.157
9695,1.448,1.62
9696,1.792,2.737
9697,2.685,3.102
9698,1.827,3.573
9699,2.449,3.311
9700,2.748,2.314
9701,1.479,1.508
9702,2.078,1.391
9703,1.439,1.448
9704,0.779,0.979
9705,0.23,0.469
9706,0.187,0.259
9707,0.896,0.597
9708,0.785,0.658
9709,0.88,0.512
9710,1.765,0.45
9711,0.773,0.523
9712,0.248,0.415
9713,1.917,0.586
9714,2.308,0.518
9715,2.591,1.159
9716,3.982,1.386
9717,1.88,1.728
9718,1.249,1.718
9719,1.417,1.531
9720,4.005,2.359
9721,3.364,4.342
9722,2.658,4.002
9723,2.785,3.863
9724,2.641,3.469
9725,1.241,2.518
9726,2.471,2.042
9727,1.047,1.721
9728,1.976,1.328
9729,0.335,0.714
9730,0.368,0.413
9731,0.412,0.24
9732,0.37,0.242
9733,0.218,0.243
9734,0.322,0.142
9735,0.144,0.115
9736,0.284,0.101
9737,0.755,0.113
9738,0.436,0.163
9739,1.576,0.378
9740,0.279,0.536
9741,1.133,0.925
9742,0.402,0.705
9743,0.195,0.928
9744,1.46,1.171
9745,2.401,1.767
9746,2.348,2.716
9747,2.376,3.029
9748,2.302,3.717
9749,2.254,3.7
9750,2.37,2.963
9751,1.232,2.163
9752,0.645,1.676
9753,0.342,1.534
9754,0.232,1.242
9755,0.278,1.122
9756,0.253,0.96
9757,0.191,0.785
9758,0.2,0.66
9759,0.192,0.592
9760,0.19,0.576
9761,0.771,0.603
9762,0.33,0.662
9763,1.77,0.759
9764,5.27,0.897
9765,5.015,1.033
9766,5.639,1.1
9767,1.585,1.043
9768,5.238,0.924
9769,5.456,0.868
9770,4.396,0.918
9771,4.199,1.01
9772,2.517,1.087
9773,2.145,1.08
9774,1.814,0.98
9775,1.121,0.884
9776,0.112,0.895
9777,0.075,0.985
9778,0.223,1.08
9779,0.945,1.111
9780,0.347,1.019
9781,0.172,0.881
9782,0.978,0.85
9783,0.196,0.945
9784,0.172,1.061
9785,0.881,1.14
9786,2.328,1.082
9787,3.136,0.915
9788,7.131,0.82
9789,4.022,0.893
9790,3.65,1.014
9791,2.938,1.131
9792,5.553,1.137
9793,3.632,0.991
9794,4.103,0.84
9795,1.702,0.848
9796,2.507,0.957
9797,1.195,1.078
9798,2.92,1.146
9799,0.93,1.065
9800,0.129,0.902
9801,0.104,0.833
9802,0.026,0.905
9803,0.024,1.011
9804,0.098,1.111
9805,0.107,1.102
9806,0.104,0.977
9807,0.104,0.86
9808,0.04,0.867
9809,0.92,0.952
9810,0.359,1.051
9811,5.311,1.098
9812,2.701,1.035
9813,4.431,0.915
9814,3.559,0.86
9815,3.398,0.906
9816,1.673,0.989
