time_idx,Real,predict
9985,0.555,0.641
9986,0.588,0.63
9987,0.398,0.494
9988,0.163,0.185
9989,0.159,0.128
9990,0.176,0.113
9991,0.139,0.142
9992,0.176,0.144
9993,0.21,0.188
9994,0.614,0.101
9995,0.293,0.103
9996,0.581,0.428
9997,0.222,0.313
9998,0.125,0.231
9999,0.094,0.248
10000,0.099,0.196
10001,0.431,0.248
10002,0.563,0.544
10003,0.677,0.631
10004,0.66,0.785
10005,0.713,0.673
10006,0.704,0.634
10007,0.742,0.591
10008,0.679,0.553
10009,0.633,0.512
10010,0.575,0.504
10011,0.425,0.398
10012,0.409,0.188
10013,0.111,0.256
10014,0.128,0.171
10015,0.111,0.091
10016,0.123,0.1
10017,0.127,0.144
10018,0.598,0.158
10019,0.246,0.279
10020,0.495,0.431
10021,0.696,0.602
10022,0.586,0.968
10023,0.436,0.632
10024,0.416,0.465
10025,0.452,0.519
10026,0.507,0.537
10027,0.71,0.579
10028,0.495,0.613
10029,0.499,0.571
10030,0.612,0.598
10031,0.614,0.643
10032,0.623,0.653
10033,0.341,0.42
10034,0.12,0.082
10035,0.095,0.131
10036,0.104,0.121
10037,0.117,0.107
10038,0.111,0.1
10039,0.118,0.122
10040,0.205,0.161
10041,0.165,0.13
10042,0.157,0.104
10043,0.238,0.345
10044,0.445,0.402
10045,0.575,0.661
10046,0.98,0.55
10047,0.53,0.541
10048,0.522,0.534
10049,0.527,0.518
10050,0.551,0.598
10051,0.637,0.605
10052,0.637,0.611
10053,0.604,0.564
10054,0.545,0.576
10055,0.495,0.528
10056,0.553,0.454
10057,0.384,0.308
10058,0.147,0.187
10059,0.136,0.114
10060,0.125,0.086
10061,0.118,0.102
10062,0.128,0.102
10063,0.126,0.121
10064,0.177,0.154
10065,0.167,0.162
10066,0.165,0.115
10067,0.434,0.28
10068,0.723,0.347
10069,0.175,0.301
10070,0.469,0.211
10071,0.41,0.211
10072,0.413,0.267
10073,0.487,0.53
10074,0.564,0.574
10075,0.573,0.789
10076,0.587,0.635
10077,0.768,0.647
10078,0.637,0.588
10079,0.599,0.58
10080,0.586,0.551
10081,0.562,0.538
10082,0.128,0.455
10083,0.114,0.156
10084,0.135,0.146
10085,0.105,0.158
10086,0.165,0.201
10087,0.185,0.18
10088,0.248,0.16
10089,0.223,0.148
10090,0.129,0.144
10091,0.175,0.157
10092,0.419,0.184
10093,0.119,0.207
10094,0.124,0.241
10095,0.105,0.18
10096,0.258,0.168
10097,0.364,0.291
10098,0.534,0.55
10099,0.819,0.524
10100,0.64,0.724
10101,0.698,0.654
10102,0.745,0.616
10103,0.526,0.589
10104,0.505,0.553
10105,0.602,0.58
10106,0.198,0.252
10107,0.124,0.158
10108,0.114,0.153
10109,0.125,0.153
10110,0.139,0.157
10111,0.165,0.202
10112,0.25,0.115
10113,0.237,0.191
10114,0.163,0.346
10115,0.52,0.331
10116,0.158,0.162
10117,0.329,0.156
10118,0.142,0.121
10119,0.096,0.157
10120,0.3,0.232
10121,0.414,0.448
10122,0.632,0.564
10123,0.886,0.663
10124,0.732,0.62
10125,0.579,0.622
10126,0.536,0.615
10127,0.595,0.609
10128,0.572,0.607
10129,0.559,0.613
10130,0.298,0.642
10131,0.138,0.243
10132,0.117,0.168
10133,0.151,0.143
10134,0.352,0.214
10135,0.18,0.147
10136,0.236,0.194
10137,0.182,0.193
10138,0.109,0.106
10139,0.158,0.112
10140,0.491,0.276
10141,0.117,0.121
10142,0.132,0.301
10143,0.119,0.208
10144,0.303,0.293
10145,0.376,0.434
10146,0.521,0.714
10147,0.795,0.73
10148,0.624,0.581
10149,0.753,0.591
10150,0.711,0.595
10151,0.677,0.592
10152,0.252,0.614
