time_idx,Real,predict
9985,0.072,0.08
9986,0.0,0.043
9987,0.0,0.029
9988,0.0,0.028
9989,0.047,0.034
9990,0.091,0.042
9991,0.659,0.049
9992,2.28,0.055
9993,0.991,0.06
9994,1.02,0.063
9995,0.362,0.065
9996,0.792,0.066
9997,1.209,0.066
9998,2.533,0.066
9999,1.208,0.066
10000,0.831,0.065
10001,0.705,0.065
10002,0.56,0.065
10003,0.848,0.064
10004,0.398,0.064
10005,0.537,0.064
10006,0.23,0.064
10007,0.095,0.064
10008,0.047,0.112
10009,0.034,0.141
10010,0.107,0.184
10011,0.048,0.244
10012,0.018,0.32
10013,0.017,0.401
10014,0.099,0.461
10015,0.293,0.484
10016,0.236,0.481
10017,1.707,0.469
10018,0.794,0.457
10019,0.095,0.448
10020,0.084,0.442
10021,0.317,0.437
10022,0.769,0.434
10023,0.561,0.432
10024,0.401,0.431
10025,0.399,0.43
10026,0.839,0.43
10027,0.54,0.43
10028,0.527,0.43
10029,0.457,0.43
10030,0.403,0.43
10031,0.148,0.43
10032,0.1,0.389
10033,0.037,0.38
10034,0.016,0.371
10035,0.014,0.364
10036,0.068,0.36
10037,0.098,0.361
10038,0.055,0.365
10039,0.377,0.371
10040,0.309,0.378
10041,0.428,0.385
10042,0.352,0.393
10043,0.068,0.399
10044,0.044,0.405
10045,0.066,0.41
10046,0.111,0.413
10047,0.119,0.415
10048,0.404,0.417
10049,0.56,0.417
10050,0.455,0.417
10051,0.649,0.417
10052,0.501,0.416
10053,0.379,0.415
10054,0.072,0.415
10055,0.011,0.414
10056,0.084,0.397
10057,0.095,0.37
10058,0.024,0.336
10059,0.011,0.296
10060,0.011,0.246
10061,0.07,0.188
10062,0.467,0.13
10063,0.259,0.083
10064,0.28,0.056
10065,0.044,0.048
10066,0.095,0.052
10067,0.049,0.062
10068,0.156,0.074
10069,0.246,0.087
10070,0.174,0.099
10071,0.472,0.111
10072,0.604,0.121
10073,0.441,0.129
10074,0.526,0.135
10075,0.561,0.14
10076,0.478,0.143
10077,0.41,0.143
10078,0.295,0.142
10079,0.187,0.14
10080,0.099,0.248
10081,0.05,0.271
10082,0.012,0.291
10083,0.036,0.307
10084,0.097,0.313
10085,0.041,0.311
10086,0.21,0.305
10087,0.71,0.297
10088,0.369,0.287
10089,0.018,0.275
10090,0.041,0.263
10091,0.101,0.249
10092,0.067,0.233
10093,0.017,0.216
10094,0.016,0.197
10095,0.1,0.177
10096,0.326,0.155
10097,0.512,0.133
10098,1.07,0.113
10099,0.926,0.096
10100,0.503,0.085
10101,0.44,0.078
10102,0.332,0.075
10103,0.308,0.075
10104,0.25,0.023
10105,0.406,0.026
10106,0.192,0.041
10107,0.013,0.061
10108,0.071,0.084
10109,0.096,0.109
10110,0.033,0.138
10111,0.376,0.172
10112,0.324,0.212
10113,0.085,0.264
10114,0.012,0.332
10115,0.359,0.419
10116,0.465,0.511
10117,0.391,0.577
10118,0.36,0.597
10119,0.427,0.576
10120,0.433,0.533
10121,0.076,0.484
10122,0.382,0.436
10123,0.398,0.389
10124,0.295,0.342
10125,0.406,0.292
10126,0.421,0.24
10127,0.36,0.188
10128,0.222,0.154
10129,0.212,0.14
10130,0.089,0.135
10131,0.062,0.134
10132,0.012,0.136
10133,0.012,0.141
10134,0.1,0.146
10135,0.631,0.153
10136,0.395,0.159
10137,0.044,0.165
10138,0.012,0.17
10139,0.068,0.175
10140,0.095,0.179
10141,0.026,0.182
10142,0.012,0.184
10143,0.011,0.186
10144,0.249,0.187
10145,0.566,0.187
10146,0.52,0.187
10147,0.227,0.186
10148,0.314,0.185
10149,0.419,0.184
10150,0.433,0.182
10151,0.037,0.181
10152,0.007,0.148
