time_idx,Real,predict
9985,0.235,0.29
9986,0.093,0.271
9987,0.096,0.265
9988,0.094,0.265
9989,0.167,0.267
9990,0.44,0.271
9991,0.506,0.274
9992,0.327,0.277
9993,0.195,0.279
9994,0.087,0.281
9995,0.094,0.282
9996,0.094,0.283
9997,0.094,0.283
9998,0.076,0.283
9999,0.073,0.283
10000,0.074,0.283
10001,0.166,0.283
10002,0.18,0.283
10003,0.181,0.283
10004,0.17,0.283
10005,0.347,0.283
10006,0.636,0.283
10007,0.65,0.283
10008,0.129,0.188
10009,0.109,0.128
10010,0.106,0.101
10011,0.091,0.099
10012,0.085,0.109
10013,0.447,0.125
10014,0.187,0.143
10015,0.191,0.161
10016,0.195,0.173
10017,0.198,0.178
10018,0.161,0.174
10019,0.185,0.164
10020,0.099,0.153
10021,0.983,0.145
10022,0.174,0.14
10023,0.224,0.139
10024,0.212,0.141
10025,0.234,0.144
10026,0.184,0.147
10027,0.173,0.148
10028,0.178,0.149
10029,0.412,0.147
10030,0.906,0.146
10031,0.482,0.143
10032,0.174,0.131
10033,0.094,0.127
10034,0.075,0.125
10035,0.073,0.125
10036,0.073,0.124
10037,0.16,0.122
10038,0.177,0.12
10039,0.13,0.116
10040,0.115,0.112
10041,0.093,0.109
10042,0.449,0.105
10043,0.249,0.103
10044,0.166,0.101
10045,0.4,0.099
10046,0.094,0.098
10047,0.096,0.097
10048,0.103,0.097
10049,0.102,0.096
10050,0.126,0.096
10051,0.543,0.096
10052,1.708,0.095
10053,0.412,0.095
10054,0.115,0.095
10055,0.089,0.095
10056,0.086,0.103
10057,0.084,0.105
10058,0.093,0.106
10059,0.099,0.105
10060,0.099,0.103
10061,0.192,0.101
10062,0.499,0.099
10063,0.126,0.098
10064,0.072,0.097
10065,0.071,0.097
10066,0.073,0.097
10067,0.089,0.097
10068,0.088,0.097
10069,0.089,0.096
10070,0.09,0.096
10071,0.076,0.096
10072,0.071,0.096
10073,0.069,0.095
10074,0.086,0.095
10075,0.163,0.094
10076,0.181,0.094
10077,0.129,0.093
10078,0.077,0.093
10079,0.07,0.092
10080,0.07,0.097
10081,0.09,0.096
10082,0.26,0.093
10083,0.099,0.092
10084,0.087,0.091
10085,0.162,0.09
10086,0.2,0.09
10087,0.479,0.09
10088,0.102,0.09
10089,0.102,0.09
10090,0.106,0.09
10091,0.105,0.09
10092,0.104,0.09
10093,0.104,0.09
10094,0.102,0.09
10095,0.089,0.09
10096,0.089,0.09
10097,0.086,0.09
10098,0.101,0.09
10099,0.176,0.09
10100,0.194,0.09
10101,0.214,0.09
10102,0.564,0.09
10103,0.176,0.09
10104,0.074,0.088
10105,0.072,0.087
10106,0.082,0.086
10107,0.087,0.086
10108,0.086,0.086
10109,0.168,0.086
10110,0.378,0.086
10111,0.125,0.086
10112,0.071,0.086
10113,0.07,0.086
10114,0.074,0.086
10115,0.088,0.086
10116,0.088,0.086
10117,0.088,0.086
10118,0.088,0.086
10119,0.078,0.086
10120,0.071,0.086
10121,0.07,0.086
10122,0.082,0.086
10123,0.163,0.086
10124,0.181,0.086
10125,0.129,0.086
10126,0.082,0.086
10127,0.07,0.086
10128,0.313,0.085
10129,0.073,0.084
10130,0.086,0.083
10131,0.086,0.083
10132,0.087,0.083
10133,0.16,0.083
10134,0.336,0.083
10135,0.11,0.083
10136,0.07,0.083
10137,0.073,0.083
10138,0.089,0.083
10139,0.088,0.083
10140,0.087,0.083
10141,0.089,0.083
10142,0.07,0.083
10143,0.07,0.083
10144,0.07,0.083
10145,0.086,0.083
10146,0.085,0.083
10147,0.161,0.083
10148,0.179,0.083
10149,0.119,0.083
10150,0.068,0.083
10151,0.069,0.083
10152,0.064,0.083
