time_idx,Real,predict
9985,0.052,0.048
9986,0.057,0.035
9987,0.015,0.051
9988,0.053,0.029
9989,0.032,0.049
9990,0.044,0.043
9991,0.054,0.028
9992,0.015,0.05
9993,0.06,0.032
9994,0.104,0.111
9995,0.062,0.09
9996,0.032,0.036
9997,0.041,0.044
9998,0.061,0.061
9999,0.043,0.036
10000,0.053,0.072
10001,0.044,0.325
10002,0.202,0.263
10003,0.849,0.519
10004,0.911,1.223
10005,0.261,0.148
10006,0.056,0.104
10007,0.173,0.147
10008,0.13,0.165
10009,0.06,0.05
10010,0.038,0.021
10011,0.032,0.058
10012,0.056,0.019
10013,0.017,0.057
10014,0.055,0.025
10015,0.018,0.047
10016,0.056,0.03
10017,0.042,0.045
10018,0.029,0.038
10019,0.141,0.124
10020,0.016,0.065
10021,0.059,0.046
10022,0.025,0.054
10023,0.055,0.065
10024,0.037,0.051
10025,0.114,0.12
10026,0.123,0.074
10027,0.949,0.911
10028,1.295,0.614
10029,0.164,0.059
10030,0.053,0.165
10031,0.157,0.163
10032,0.147,0.138
10033,0.075,0.058
10034,0.079,0.021
10035,0.015,0.058
10036,0.057,0.021
10037,0.029,0.055
10038,0.04,0.041
10039,0.054,0.031
10040,0.015,0.049
10041,0.057,0.025
10042,0.085,0.166
10043,0.071,0.122
10044,0.06,0.02
10045,0.029,0.057
10046,0.056,0.061
10047,0.053,0.027
10048,0.034,0.061
10049,0.102,0.094
10050,0.351,0.323
10051,0.967,0.95
10052,1.011,0.481
10053,0.169,0.039
10054,0.143,0.176
10055,0.203,0.187
10056,0.11,0.074
10057,0.02,0.049
10058,0.051,0.054
10059,0.053,0.029
10060,0.021,0.05
10061,0.051,0.051
10062,0.055,0.03
10063,0.015,0.051
10064,0.054,0.031
10065,0.058,0.055
10066,0.021,0.053
10067,0.05,0.029
10068,0.054,0.058
10069,0.014,0.039
10070,0.054,0.034
10071,0.045,0.055
10072,0.036,0.026
10073,0.07,0.109
10074,0.231,0.09
10075,1.574,0.489
10076,0.471,0.625
10077,0.063,0.097
10078,0.03,0.076
10079,0.146,0.171
10080,0.126,0.137
10081,0.021,0.038
10082,0.054,0.054
10083,0.036,0.028
10084,0.035,0.041
10085,0.056,0.052
10086,0.016,0.03
10087,0.055,0.047
10088,0.05,0.029
10089,0.035,0.064
10090,0.052,0.069
10091,0.039,0.03
10092,0.028,0.046
10093,0.056,0.065
10094,0.015,0.033
10095,0.056,0.055
10096,0.034,0.098
10097,0.035,0.073
10098,0.344,0.119
10099,1.343,0.979
10100,0.372,0.54
10101,0.39,0.045
10102,0.338,0.109
10103,0.168,0.169
10104,0.108,0.14
10105,0.015,0.052
10106,0.057,0.031
10107,0.038,0.043
10108,0.032,0.038
10109,0.057,0.03
10110,0.022,0.052
10111,0.045,0.025
10112,0.058,0.05
10113,0.021,0.04
10114,0.058,0.098
10115,0.013,0.055
10116,0.052,0.038
10117,0.033,0.045
10118,0.039,0.034
10119,0.044,0.036
10120,0.025,0.048
10121,0.063,0.131
10122,0.066,0.214
10123,0.059,0.997
10124,0.014,0.606
10125,0.274,0.082
10126,0.167,0.073
10127,0.137,0.181
10128,0.171,0.142
10129,0.074,0.047
10130,0.056,0.041
10131,0.02,0.037
10132,0.051,0.047
10133,0.051,0.041
10134,0.019,0.049
10135,0.057,0.052
10136,0.03,0.039
10137,0.046,0.042
10138,0.146,0.089
10139,0.024,0.05
10140,0.06,0.043
10141,0.035,0.039
10142,0.037,0.054
10143,0.054,0.037
10144,0.017,0.068
10145,0.147,0.107
10146,0.057,0.465
10147,0.764,0.805
10148,1.316,0.723
10149,0.224,0.185
10150,0.064,0.136
10151,0.114,0.163
10152,0.092,0.095
