time_idx,Real,predict
9217,0.021,0.034
9218,0.015,0.039
9219,0.021,0.045
9220,0.021,0.047
9221,0.019,0.05
9222,0.016,0.051
9223,0.02,0.052
9224,0.021,0.053
9225,0.016,0.053
9226,0.02,0.054
9227,0.014,0.054
9228,0.021,0.054
9229,0.02,0.054
9230,0.021,0.054
9231,0.015,0.054
9232,0.02,0.054
9233,0.023,0.054
9234,0.018,0.054
9235,0.017,0.053
9236,0.02,0.053
9237,0.02,0.053
9238,0.015,0.053
9239,0.021,0.053
9240,0.02,0.044
9241,0.015,0.043
9242,0.021,0.032
9243,0.015,0.034
9244,0.02,0.031
9245,0.02,0.033
9246,0.015,0.031
9247,0.02,0.032
9248,0.016,0.03
9249,0.02,0.031
9250,0.02,0.03
9251,0.015,0.03
9252,0.021,0.029
9253,0.02,0.03
9254,0.016,0.029
9255,0.02,0.029
9256,0.021,0.029
9257,0.016,0.029
9258,0.02,0.029
9259,0.02,0.029
9260,0.014,0.028
9261,0.02,0.029
9262,0.016,0.028
9263,0.019,0.028
9264,0.021,0.026
9265,0.015,0.025
9266,0.021,0.027
9267,0.021,0.028
9268,0.015,0.029
9269,0.021,0.028
9270,0.02,0.029
9271,0.016,0.028
9272,0.021,0.029
9273,0.021,0.028
9274,0.015,0.029
9275,0.022,0.028
9276,0.022,0.029
9277,0.015,0.028
9278,0.022,0.028
9279,0.023,0.028
9280,0.022,0.028
9281,0.015,0.028
9282,0.022,0.028
9283,0.021,0.028
9284,0.016,0.028
9285,0.02,0.028
9286,0.021,0.028
9287,0.022,0.028
9288,0.015,0.031
9289,0.022,0.031
9290,0.021,0.033
9291,0.015,0.031
9292,0.022,0.031
9293,0.021,0.029
9294,0.015,0.029
9295,0.021,0.028
9296,0.021,0.028
9297,0.016,0.027
9298,0.021,0.027
9299,0.021,0.027
9300,0.015,0.027
9301,0.021,0.027
9302,0.022,0.027
9303,0.02,0.027
9304,0.018,0.027
9305,0.024,0.027
9306,0.021,0.027
9307,0.014,0.027
9308,0.021,0.027
9309,0.021,0.027
9310,0.015,0.027
9311,0.021,0.027
9312,0.021,0.026
9313,0.015,0.029
9314,0.021,0.029
9315,0.015,0.031
9316,0.021,0.032
9317,0.02,0.033
9318,0.015,0.033
9319,0.021,0.034
9320,0.016,0.034
9321,0.021,0.035
9322,0.02,0.035
9323,0.016,0.035
9324,0.191,0.035
9325,0.658,0.035
9326,0.442,0.035
9327,0.851,0.035
9328,0.726,0.035
9329,0.198,0.035
9330,0.508,0.035
9331,0.389,0.035
9332,0.106,0.035
9333,0.098,0.035
9334,0.106,0.035
9335,0.201,0.035
9336,0.19,0.033
9337,0.115,0.03
9338,0.102,0.023
9339,0.108,0.021
9340,0.108,0.021
9341,0.105,0.024
9342,0.109,0.029
9343,0.075,0.036
9344,0.078,0.043
9345,0.03,0.051
9346,0.031,0.06
9347,0.282,0.07
9348,0.295,0.08
9349,0.576,0.091
9350,0.759,0.104
9351,0.234,0.117
9352,0.888,0.132
9353,1.205,0.15
9354,1.073,0.172
9355,1.897,0.199
9356,2.293,0.235
9357,0.839,0.283
9358,0.757,0.346
9359,0.809,0.418
9360,0.687,0.464
9361,0.058,0.459
9362,0.056,0.5
9363,0.045,0.552
9364,0.028,0.607
9365,0.033,0.668
9366,0.05,0.736
9367,0.049,0.809
9368,0.048,0.879
9369,0.349,0.938
9370,0.334,0.981
9371,0.965,1.011
9372,0.637,1.034
9373,0.666,1.052
9374,0.926,1.069
9375,1.039,1.085
9376,1.237,1.102
9377,1.138,1.119
9378,1.292,1.138
9379,0.747,1.157
9380,0.823,1.179
9381,0.798,1.202
9382,0.876,1.227
9383,0.128,1.255
9384,0.039,1.289
