time_idx,Real,predict
9985,0.51,0.292
9986,0.381,0.219
9987,0.106,0.197
9988,0.16,0.188
9989,0.14,0.229
9990,0.139,0.241
9991,0.178,0.238
9992,0.193,0.224
9993,0.176,0.223
9994,0.467,0.243
9995,0.703,0.255
9996,0.281,0.258
9997,0.278,0.253
9998,0.798,0.252
9999,0.74,0.277
10000,0.219,0.31
10001,0.25,0.418
10002,0.251,0.522
10003,1.339,0.528
10004,1.46,0.535
10005,0.597,0.517
10006,0.533,0.522
10007,0.61,0.503
10008,0.571,0.548
10009,0.409,0.446
10010,0.225,0.207
10011,0.146,0.194
10012,0.13,0.173
10013,0.161,0.162
10014,0.102,0.164
10015,0.174,0.168
10016,0.111,0.173
10017,0.17,0.194
10018,0.721,0.213
10019,0.457,0.224
10020,0.282,0.253
10021,0.563,0.303
10022,0.418,0.4
10023,0.368,0.416
10024,0.31,0.426
10025,0.435,0.422
10026,0.556,0.412
10027,0.951,0.459
10028,1.043,0.594
10029,0.973,0.792
10030,0.975,0.872
10031,0.656,0.847
10032,0.496,0.718
10033,0.671,0.33
10034,0.147,0.206
10035,0.159,0.237
10036,0.162,0.221
10037,0.151,0.239
10038,0.133,0.219
10039,0.151,0.196
10040,0.329,0.188
10041,0.49,0.188
10042,0.378,0.196
10043,0.215,0.207
10044,0.302,0.192
10045,0.278,0.28
10046,0.971,0.473
10047,0.38,0.502
10048,0.332,0.362
10049,0.287,0.383
10050,0.471,0.558
10051,1.179,0.802
10052,0.523,0.752
10053,0.618,0.686
10054,0.533,0.628
10055,0.651,0.635
10056,0.562,0.439
10057,0.606,0.228
10058,0.55,0.226
10059,0.292,0.218
10060,0.136,0.195
10061,0.147,0.171
10062,0.165,0.174
10063,0.397,0.182
10064,0.099,0.175
10065,0.111,0.197
10066,0.102,0.213
10067,0.072,0.232
10068,0.074,0.222
10069,0.345,0.207
10070,0.792,0.197
10071,0.482,0.182
10072,0.136,0.179
10073,0.121,0.173
10074,0.096,0.175
10075,0.092,0.197
10076,0.874,0.184
10077,0.56,0.163
10078,1.131,0.167
10079,0.736,0.584
10080,0.12,0.616
10081,0.167,0.554
10082,0.161,0.3
10083,0.142,0.204
10084,0.096,0.181
10085,0.095,0.164
10086,0.597,0.152
10087,0.165,0.17
10088,0.069,0.164
10089,0.1,0.142
10090,0.102,0.184
10091,0.061,0.236
10092,0.097,0.259
10093,0.102,0.236
10094,0.058,0.205
10095,0.104,0.182
10096,0.092,0.167
10097,0.069,0.164
10098,0.109,0.167
10099,0.067,0.179
10100,0.093,0.202
10101,0.096,0.226
10102,0.069,0.233
10103,0.11,0.225
10104,0.098,0.205
10105,0.139,0.201
10106,0.088,0.19
10107,0.073,0.171
10108,0.149,0.179
10109,0.1,0.175
10110,0.107,0.178
10111,0.078,0.193
10112,0.142,0.215
10113,0.128,0.302
10114,0.051,0.313
10115,0.105,0.233
10116,0.135,0.173
10117,0.087,0.154
10118,0.095,0.143
10119,0.065,0.132
10120,0.107,0.135
10121,0.056,0.145
10122,0.104,0.157
10123,0.13,0.177
10124,0.111,0.171
10125,0.101,0.165
10126,0.077,0.168
10127,0.173,0.232
10128,0.084,0.746
10129,0.096,0.679
10130,0.101,0.526
10131,0.136,0.479
10132,0.108,0.321
10133,0.063,0.263
10134,0.117,0.194
10135,0.154,0.163
10136,0.06,0.157
10137,0.104,0.14
10138,0.116,0.146
10139,0.12,0.16
10140,0.099,0.222
10141,0.057,0.307
10142,0.103,0.356
10143,0.066,0.272
10144,0.091,0.21
10145,0.094,0.15
10146,0.119,0.172
10147,0.146,0.275
10148,0.073,0.425
10149,0.097,0.501
10150,0.842,0.529
10151,0.55,0.424
10152,0.294,0.397
