time_idx,Real,predict
9985,0.135,0.136
9986,0.057,0.082
9987,0.157,0.104
9988,0.139,0.092
9989,0.084,0.123
9990,0.097,0.123
9991,0.106,0.131
9992,0.074,0.135
9993,0.171,0.134
9994,0.219,0.13
9995,0.137,0.141
9996,0.05,0.139
9997,0.138,0.139
9998,0.049,0.145
9999,0.138,0.144
10000,0.058,0.143
10001,0.121,0.146
10002,0.226,0.151
10003,0.857,0.15
10004,0.595,0.149
10005,0.271,0.143
10006,0.086,0.136
10007,0.113,0.135
10008,0.099,0.145
10009,0.103,0.116
10010,0.094,0.13
10011,0.11,0.142
10012,0.082,0.171
10013,0.118,0.159
10014,0.07,0.173
10015,0.127,0.176
10016,0.06,0.197
10017,0.18,0.164
10018,0.16,0.132
10019,0.118,0.101
10020,0.151,0.096
10021,0.114,0.103
10022,0.076,0.092
10023,0.119,0.11
10024,0.069,0.116
10025,0.116,0.18
10026,0.197,0.174
10027,0.498,0.207
10028,0.52,0.151
10029,0.302,0.109
10030,0.319,0.081
10031,0.321,0.108
10032,0.254,0.114
10033,0.097,0.087
10034,0.11,0.162
10035,0.16,0.075
10036,0.14,0.286
10037,0.054,0.165
10038,0.14,0.137
10039,0.053,0.063
10040,0.142,0.16
10041,0.072,0.047
10042,0.228,0.168
10043,0.176,0.057
10044,0.248,0.214
10045,0.177,0.143
10046,0.246,0.198
10047,0.273,0.135
10048,0.288,0.153
10049,0.325,0.125
10050,0.679,0.164
10051,0.551,0.131
10052,0.677,0.165
10053,0.678,0.142
10054,0.33,0.189
10055,0.254,0.163
10056,0.112,0.158
10057,0.087,0.093
10058,0.097,0.12
10059,0.109,0.114
10060,0.104,0.107
10061,0.084,0.124
10062,0.189,0.12
10063,0.425,0.139
10064,0.636,0.217
10065,0.449,0.172
10066,0.144,0.083
10067,0.139,0.116
10068,0.137,0.075
10069,0.135,0.103
10070,0.134,0.087
10071,0.287,0.106
10072,1.007,0.188
10073,0.568,0.44
10074,0.459,0.356
10075,0.536,0.129
10076,0.61,0.303
10077,0.702,0.101
10078,0.476,0.115
10079,0.184,0.104
10080,0.142,0.078
10081,0.142,0.113
10082,0.141,0.1
10083,0.062,0.114
10084,0.095,0.102
10085,0.14,0.104
10086,0.139,0.087
10087,0.407,0.091
10088,0.626,0.096
10089,0.273,0.141
10090,0.162,0.221
10091,0.14,0.173
10092,0.138,0.328
10093,0.137,0.192
10094,0.054,0.203
10095,0.105,0.11
10096,0.277,0.084
10097,0.378,0.07
10098,0.571,0.12
10099,0.511,0.065
10100,0.755,0.142
10101,0.942,0.039
10102,1.575,0.158
10103,1.483,0.118
10104,1.242,0.434
10105,1.177,0.095
10106,0.353,0.126
10107,0.19,0.139
10108,0.138,0.075
10109,0.132,0.129
10110,0.068,0.117
10111,0.471,0.082
10112,0.446,0.097
10113,0.288,0.13
10114,0.176,0.233
10115,0.138,0.132
10116,0.137,0.102
10117,0.758,0.107
10118,0.38,0.098
10119,0.144,0.084
10120,0.505,0.1
10121,0.53,0.091
10122,0.503,0.26
10123,0.483,0.466
10124,0.618,0.302
10125,0.6,0.117
10126,0.797,0.202
10127,0.235,0.091
10128,0.141,0.101
10129,0.138,0.087
10130,0.138,0.094
10131,0.137,0.112
10132,0.094,0.061
10133,0.071,0.13
10134,0.196,0.036
10135,0.507,0.321
10136,0.585,0.191
10137,0.287,0.119
10138,0.147,0.157
10139,0.141,0.137
10140,0.095,0.085
10141,0.09,0.168
10142,0.142,0.133
10143,0.129,0.057
10144,0.336,0.145
10145,0.461,0.245
10146,0.445,0.143
10147,0.42,0.084
10148,0.636,0.25
10149,0.496,0.538
10150,0.791,0.162
10151,0.19,0.084
10152,0.069,0.099
