time_idx,Real,predict
9985,0.111,0.231
9986,0.101,0.157
9987,0.093,0.115
9988,0.103,0.094
9989,0.095,0.087
9990,0.096,0.106
9991,0.097,0.103
9992,0.093,0.113
9993,0.265,0.111
9994,0.098,0.069
9995,0.093,0.048
9996,0.093,0.043
9997,0.095,0.042
9998,0.091,0.036
9999,0.099,0.038
10000,0.089,0.041
10001,0.099,0.051
10002,0.095,0.065
10003,0.096,0.161
10004,0.099,0.275
10005,0.092,0.323
10006,0.102,0.331
10007,0.091,0.338
10008,0.101,0.216
10009,0.132,0.11
10010,0.101,0.076
10011,0.096,0.065
10012,0.095,0.061
10013,0.098,0.056
10014,0.101,0.068
10015,0.09,0.065
10016,0.081,0.074
10017,0.092,0.081
10018,0.287,0.056
10019,0.235,0.041
10020,0.085,0.037
10021,0.088,0.037
10022,0.083,0.032
10023,0.092,0.034
10024,0.079,0.037
10025,0.086,0.047
10026,0.083,0.06
10027,0.082,0.146
10028,0.086,0.255
10029,0.078,0.301
10030,0.411,0.309
10031,0.171,0.317
10032,0.107,0.206
10033,0.104,0.107
10034,0.091,0.073
10035,0.085,0.063
10036,0.091,0.06
10037,0.082,0.054
10038,0.091,0.067
10039,0.085,0.064
10040,0.092,0.073
10041,0.563,0.079
10042,0.042,0.056
10043,0.037,0.041
10044,0.037,0.037
10045,0.037,0.036
10046,0.037,0.031
10047,0.037,0.034
10048,0.038,0.037
10049,0.037,0.047
10050,0.034,0.06
10051,0.032,0.146
10052,0.032,0.254
10053,0.032,0.3
10054,0.037,0.308
10055,0.038,0.316
10056,0.037,0.205
10057,0.039,0.107
10058,0.037,0.073
10059,0.038,0.063
10060,0.039,0.06
10061,0.033,0.054
10062,0.025,0.067
10063,0.036,0.064
10064,0.039,0.073
10065,0.04,0.079
10066,0.038,0.056
10067,0.038,0.041
10068,0.049,0.037
10069,0.031,0.036
10070,0.038,0.031
10071,0.039,0.034
10072,0.038,0.037
10073,0.037,0.047
10074,0.038,0.06
10075,0.087,0.146
10076,0.454,0.254
10077,0.392,0.3
10078,0.383,0.308
10079,0.555,0.316
10080,0.399,0.205
10081,0.326,0.107
10082,0.096,0.073
10083,0.084,0.063
10084,0.093,0.06
10085,0.088,0.054
10086,0.087,0.067
10087,0.088,0.064
10088,0.095,0.073
10089,0.034,0.079
10090,0.036,0.056
10091,0.036,0.041
10092,0.035,0.037
10093,0.036,0.036
10094,0.035,0.031
10095,0.036,0.034
10096,0.033,0.037
10097,0.032,0.047
10098,0.031,0.06
10099,0.029,0.146
10100,0.467,0.254
10101,0.481,0.3
10102,0.399,0.308
10103,0.442,0.316
10104,0.281,0.205
10105,0.07,0.107
10106,0.09,0.073
10107,0.101,0.063
10108,0.092,0.06
10109,0.096,0.054
10110,0.095,0.067
10111,0.093,0.064
10112,0.1,0.073
10113,0.135,0.079
10114,0.526,0.056
10115,0.109,0.041
10116,0.097,0.037
10117,0.089,0.036
10118,0.101,0.031
10119,0.092,0.034
10120,0.094,0.037
10121,0.094,0.047
10122,0.091,0.06
10123,0.454,0.146
10124,1.103,0.254
10125,0.459,0.3
10126,0.451,0.308
10127,0.394,0.316
10128,0.16,0.205
10129,0.055,0.107
10130,0.09,0.073
10131,0.091,0.063
10132,0.089,0.06
10133,0.09,0.054
10134,0.09,0.067
10135,0.09,0.064
10136,0.093,0.073
10137,0.619,0.079
10138,0.321,0.056
10139,0.127,0.041
10140,0.136,0.037
10141,0.041,0.036
10142,0.036,0.031
10143,0.036,0.034
10144,0.037,0.037
10145,0.037,0.047
10146,0.071,0.06
10147,0.342,0.146
10148,0.543,0.254
10149,0.556,0.3
10150,0.761,0.308
10151,0.559,0.316
10152,0.211,0.205
