time_idx,Real,predict
9985,0.504,0.377
9986,0.516,0.308
9987,0.515,0.269
9988,0.512,0.226
9989,0.17,0.189
9990,0.177,0.177
9991,0.174,0.193
9992,0.171,0.205
9993,0.203,0.28
9994,1.154,0.258
9995,0.435,0.424
9996,0.102,0.352
9997,0.228,0.365
9998,0.456,0.324
9999,1.115,0.354
10000,0.968,0.293
10001,0.749,0.299
10002,0.372,0.468
10003,0.348,0.496
10004,0.472,0.483
10005,1.043,0.611
10006,0.637,0.392
10007,0.276,0.367
10008,0.441,0.316
10009,0.491,0.264
10010,0.444,0.215
10011,0.429,0.186
10012,0.442,0.154
10013,0.199,0.133
10014,0.097,0.127
10015,0.104,0.14
10016,0.078,0.145
10017,0.106,0.213
10018,0.385,0.199
10019,0.892,0.347
10020,1.287,0.292
10021,0.224,0.305
10022,0.607,0.254
10023,0.602,0.283
10024,0.516,0.238
10025,0.288,0.233
10026,0.229,0.384
10027,0.578,0.405
10028,1.264,0.398
10029,1.043,0.517
10030,0.53,0.383
10031,0.255,0.374
10032,0.241,0.318
10033,0.343,0.256
10034,0.341,0.2
10035,0.342,0.17
10036,0.34,0.139
10037,0.301,0.119
10038,0.272,0.112
10039,0.493,0.123
10040,0.306,0.127
10041,0.315,0.194
10042,0.214,0.184
10043,0.516,0.327
10044,0.485,0.278
10045,0.402,0.291
10046,0.392,0.239
10047,0.411,0.268
10048,0.452,0.226
10049,0.903,0.22
10050,1.176,0.365
10051,0.437,0.384
10052,0.496,0.376
10053,0.294,0.49
10054,0.306,0.375
10055,0.244,0.369
10056,0.217,0.313
10057,0.19,0.252
10058,0.17,0.195
10059,0.171,0.166
10060,0.171,0.135
10061,0.169,0.115
10062,0.163,0.108
10063,0.302,0.119
10064,0.273,0.123
10065,0.814,0.189
10066,0.572,0.18
10067,1.083,0.322
10068,0.329,0.274
10069,0.08,0.287
10070,0.141,0.235
10071,0.23,0.263
10072,0.772,0.223
10073,0.417,0.216
10074,0.439,0.36
10075,0.542,0.379
10076,0.755,0.371
10077,0.363,0.482
10078,0.375,0.372
10079,0.656,0.367
10080,0.526,0.311
10081,0.506,0.251
10082,0.182,0.194
10083,0.162,0.164
10084,0.159,0.134
10085,0.157,0.114
10086,0.158,0.107
10087,0.158,0.118
10088,0.397,0.122
10089,0.246,0.188
10090,0.485,0.179
10091,0.389,0.32
10092,0.379,0.273
10093,0.348,0.286
10094,0.879,0.234
10095,0.306,0.262
10096,0.275,0.222
10097,1.247,0.215
10098,0.586,0.358
10099,1.098,0.377
10100,0.634,0.369
10101,0.576,0.479
10102,1.223,0.371
10103,0.54,0.366
10104,0.553,0.311
10105,0.52,0.25
10106,0.398,0.194
10107,0.285,0.164
10108,0.283,0.134
10109,0.25,0.113
10110,0.115,0.107
10111,0.135,0.118
10112,0.143,0.121
10113,0.466,0.187
10114,0.361,0.178
10115,0.269,0.32
10116,0.487,0.272
10117,0.448,0.285
10118,0.459,0.234
10119,1.777,0.262
10120,2.206,0.221
10121,0.459,0.215
10122,0.66,0.358
10123,0.463,0.377
10124,0.864,0.368
10125,0.694,0.479
10126,0.55,0.371
10127,0.432,0.366
10128,0.292,0.311
10129,1.007,0.25
10130,0.45,0.194
10131,0.289,0.164
10132,0.286,0.134
10133,0.284,0.113
10134,0.282,0.107
10135,0.281,0.118
10136,0.484,0.121
10137,0.301,0.187
10138,0.171,0.178
10139,0.535,0.32
10140,0.226,0.272
10141,0.184,0.285
10142,0.28,0.234
10143,0.364,0.262
10144,0.938,0.221
10145,0.762,0.215
10146,0.371,0.358
10147,0.531,0.377
10148,0.965,0.368
10149,0.447,0.479
10150,1.002,0.371
10151,0.522,0.366
10152,0.29,0.311
