time_idx,Real,predict
9985,0.021,0.022
9986,0.02,0.018
9987,0.021,0.022
9988,0.02,0.023
9989,0.02,0.023
9990,0.02,0.02
9991,0.066,0.021
9992,0.044,0.02
9993,0.02,0.021
9994,0.02,0.021
9995,0.02,0.023
9996,0.02,0.023
9997,0.02,0.021
9998,0.019,0.023
9999,0.02,0.029
10000,0.028,0.028
10001,0.073,0.025
10002,0.028,0.024
10003,0.075,0.076
10004,0.079,0.084
10005,0.079,0.09
10006,0.079,0.096
10007,0.067,0.068
10008,0.02,0.018
10009,0.021,0.021
10010,0.072,0.019
10011,0.039,0.023
10012,0.02,0.024
10013,0.02,0.023
10014,0.02,0.02
10015,0.02,0.021
10016,0.02,0.02
10017,0.02,0.021
10018,0.019,0.021
10019,0.02,0.022
10020,0.061,0.022
10021,0.049,0.02
10022,0.019,0.022
10023,0.02,0.027
10024,0.02,0.026
10025,0.02,0.023
10026,0.019,0.022
10027,0.076,0.074
10028,0.094,0.081
10029,0.133,0.088
10030,0.081,0.094
10031,0.067,0.066
10032,0.02,0.017
10033,0.021,0.021
10034,0.02,0.019
10035,0.02,0.022
10036,0.02,0.023
10037,0.045,0.023
10038,0.062,0.02
10039,0.02,0.021
10040,0.02,0.02
10041,0.02,0.021
10042,0.02,0.021
10043,0.02,0.022
10044,0.02,0.022
10045,0.019,0.02
10046,0.059,0.022
10047,0.048,0.027
10048,0.02,0.025
10049,0.02,0.023
10050,0.019,0.022
10051,0.075,0.073
10052,0.079,0.081
10053,0.08,0.087
10054,0.097,0.093
10055,0.118,0.065
10056,0.02,0.017
10057,0.02,0.021
10058,0.021,0.019
10059,0.02,0.022
10060,0.02,0.023
10061,0.02,0.023
10062,0.02,0.02
10063,0.061,0.021
10064,0.045,0.02
10065,0.02,0.021
10066,0.02,0.021
10067,0.019,0.022
10068,0.02,0.022
10069,0.02,0.02
10070,0.02,0.022
10071,0.061,0.027
10072,0.044,0.025
10073,0.02,0.023
10074,0.019,0.022
10075,0.075,0.073
10076,0.079,0.08
10077,0.082,0.087
10078,0.134,0.093
10079,0.074,0.065
10080,0.02,0.017
10081,0.02,0.021
10082,0.021,0.019
10083,0.02,0.022
10084,0.029,0.023
10085,0.074,0.023
10086,0.021,0.02
10087,0.02,0.021
10088,0.019,0.02
10089,0.02,0.021
10090,0.02,0.021
10091,0.02,0.022
10092,0.053,0.022
10093,0.051,0.02
10094,0.02,0.022
10095,0.02,0.027
10096,0.019,0.025
10097,0.02,0.023
10098,0.019,0.022
10099,0.093,0.073
10100,0.125,0.08
10101,0.08,0.087
10102,0.08,0.092
10103,0.067,0.065
10104,0.02,0.016
10105,0.02,0.021
10106,0.02,0.019
10107,0.039,0.022
10108,0.067,0.023
10109,0.02,0.023
10110,0.02,0.02
10111,0.02,0.021
10112,0.019,0.02
10113,0.02,0.021
10114,0.02,0.021
10115,0.02,0.022
10116,0.045,0.022
10117,0.063,0.02
10118,0.019,0.022
10119,0.02,0.027
10120,0.02,0.025
10121,0.02,0.023
10122,0.019,0.022
10123,0.075,0.073
10124,0.12,0.08
10125,0.101,0.086
10126,0.08,0.092
10127,0.067,0.064
10128,0.02,0.016
10129,0.02,0.021
10130,0.02,0.018
10131,0.02,0.022
10132,0.064,0.023
10133,0.044,0.023
10134,0.02,0.019
10135,0.019,0.021
10136,0.02,0.02
10137,0.019,0.021
10138,0.02,0.021
10139,0.02,0.022
10140,0.02,0.023
10141,0.067,0.02
10142,0.039,0.022
10143,0.02,0.027
10144,0.02,0.025
10145,0.02,0.023
10146,0.02,0.021
10147,0.075,0.073
10148,0.09,0.08
10149,0.131,0.086
10150,0.082,0.092
10151,0.067,0.064
10152,0.01,0.016
