time_idx,Real,predict
9985,0.171,0.121
9986,0.152,0.089
9987,0.057,0.105
9988,0.096,0.137
9989,0.129,0.095
9990,0.176,0.124
9991,0.206,0.205
9992,0.347,0.424
9993,0.301,0.411
9994,0.471,0.403
9995,0.62,0.497
9996,0.354,0.278
9997,0.38,0.431
9998,0.411,0.351
9999,0.383,0.362
10000,0.361,0.301
10001,0.504,0.416
10002,0.344,0.498
10003,0.452,0.43
10004,0.403,0.383
10005,0.458,0.352
10006,0.229,0.29
10007,0.095,0.227
10008,0.097,0.137
10009,0.093,0.116
10010,0.153,0.112
10011,0.139,0.098
10012,0.112,0.098
10013,0.088,0.101
10014,0.161,0.126
10015,0.237,0.172
10016,0.151,0.282
10017,0.137,0.319
10018,0.214,0.291
10019,0.155,0.322
10020,0.157,0.305
10021,0.064,0.253
10022,0.068,0.233
10023,0.159,0.255
10024,0.168,0.182
10025,0.194,0.244
10026,0.122,0.379
10027,0.195,0.372
10028,0.222,0.345
10029,0.143,0.318
10030,0.092,0.249
10031,0.057,0.165
10032,0.169,0.098
10033,0.127,0.093
10034,0.068,0.098
10035,0.087,0.097
10036,0.121,0.1
10037,0.157,0.097
10038,0.097,0.128
10039,0.162,0.173
10040,0.191,0.284
10041,0.224,0.329
10042,0.187,0.309
10043,0.085,0.336
10044,0.127,0.318
10045,0.131,0.271
10046,0.142,0.263
10047,0.053,0.299
10048,0.146,0.24
10049,0.221,0.319
10050,0.188,0.401
10051,0.181,0.377
10052,0.121,0.35
10053,0.173,0.327
10054,0.144,0.269
10055,0.099,0.18
10056,0.089,0.098
10057,0.08,0.095
10058,0.166,0.103
10059,0.114,0.098
10060,0.058,0.094
10061,0.113,0.101
10062,0.165,0.131
10063,0.207,0.177
10064,0.141,0.304
10065,0.146,0.36
10066,0.249,0.355
10067,0.158,0.359
10068,0.106,0.326
10069,0.09,0.279
10070,0.087,0.286
10071,0.158,0.33
10072,0.185,0.273
10073,0.123,0.353
10074,0.176,0.418
10075,0.207,0.383
10076,0.214,0.359
10077,0.156,0.339
10078,0.322,0.283
10079,0.303,0.191
10080,0.2,0.106
10081,0.12,0.099
10082,0.118,0.108
10083,0.061,0.095
10084,0.115,0.083
10085,0.155,0.103
10086,0.139,0.134
10087,0.16,0.181
10088,0.445,0.318
10089,0.713,0.373
10090,0.459,0.385
10091,0.532,0.375
10092,0.271,0.321
10093,0.452,0.272
10094,0.355,0.303
10095,0.352,0.345
10096,0.337,0.285
10097,0.488,0.372
10098,0.522,0.43
10099,0.498,0.386
10100,0.397,0.365
10101,0.429,0.347
10102,0.187,0.288
10103,0.06,0.196
10104,0.175,0.111
10105,0.139,0.103
10106,0.088,0.111
10107,0.077,0.092
10108,0.114,0.076
10109,0.165,0.106
10110,0.111,0.135
10111,0.161,0.183
10112,0.463,0.32
10113,0.591,0.372
10114,0.391,0.393
10115,0.405,0.379
10116,0.337,0.319
10117,0.459,0.268
10118,0.478,0.308
10119,0.3,0.348
10120,0.405,0.289
10121,0.444,0.377
10122,0.508,0.433
10123,0.499,0.387
10124,0.419,0.366
10125,0.515,0.35
10126,0.225,0.288
10127,0.062,0.197
10128,0.395,0.112
10129,0.197,0.105
10130,0.121,0.112
10131,0.055,0.091
10132,0.139,0.074
10133,0.134,0.108
10134,0.145,0.136
10135,0.364,0.184
10136,0.312,0.32
10137,0.319,0.371
10138,0.714,0.396
10139,0.449,0.381
10140,0.251,0.318
10141,0.649,0.267
10142,0.389,0.31
10143,0.324,0.349
10144,0.285,0.29
10145,0.405,0.379
10146,0.7,0.434
10147,0.473,0.387
10148,0.374,0.367
10149,0.4,0.351
10150,0.292,0.288
10151,0.337,0.197
10152,0.114,0.113
