time_idx,Real,predict
9985,0.062,0.066
9986,0.163,0.163
9987,0.168,0.212
9988,0.173,0.164
9989,0.25,0.155
9990,0.165,0.093
9991,0.257,0.142
9992,0.175,0.091
9993,0.175,0.071
9994,0.187,0.086
9995,0.114,0.091
9996,0.07,0.071
9997,0.062,0.072
9998,0.068,0.127
9999,0.145,0.093
10000,0.076,0.073
10001,0.06,0.066
10002,0.06,0.065
10003,0.059,0.06
10004,0.071,0.06
10005,0.074,0.068
10006,0.062,0.073
10007,0.06,0.062
10008,0.06,0.062
10009,0.06,0.068
10010,0.074,0.156
10011,0.102,0.214
10012,0.275,0.167
10013,0.165,0.161
10014,0.071,0.092
10015,0.18,0.148
10016,0.156,0.105
10017,0.082,0.075
10018,0.058,0.081
10019,0.066,0.093
10020,0.078,0.074
10021,0.059,0.073
10022,0.062,0.113
10023,0.063,0.104
10024,0.081,0.074
10025,0.189,0.069
10026,0.191,0.068
10027,0.189,0.063
10028,0.062,0.061
10029,0.093,0.069
10030,0.345,0.078
10031,0.166,0.061
10032,0.302,0.061
10033,0.181,0.068
10034,0.169,0.165
10035,0.136,0.22
10036,0.159,0.168
10037,0.181,0.156
10038,0.065,0.089
10039,0.229,0.152
10040,0.175,0.107
10041,0.172,0.075
10042,0.161,0.08
10043,0.164,0.094
10044,0.172,0.076
10045,0.231,0.074
10046,0.149,0.108
10047,0.081,0.108
10048,0.06,0.074
10049,0.059,0.071
10050,0.059,0.069
10051,0.066,0.064
10052,0.075,0.061
10053,0.067,0.069
10054,0.148,0.079
10055,0.231,0.061
10056,0.181,0.06
10057,0.139,0.068
10058,0.131,0.166
10059,0.09,0.222
10060,0.076,0.169
10061,0.291,0.156
10062,0.065,0.088
10063,0.092,0.153
10064,0.066,0.111
10065,0.061,0.077
10066,0.065,0.079
10067,0.078,0.094
10068,0.074,0.078
10069,0.075,0.075
10070,0.073,0.1
10071,0.103,0.113
10072,0.073,0.076
10073,0.06,0.075
10074,0.061,0.071
10075,0.068,0.065
10076,0.071,0.061
10077,0.072,0.07
10078,0.066,0.081
10079,0.062,0.061
10080,0.062,0.06
10081,0.063,0.068
10082,0.198,0.166
10083,0.172,0.225
10084,0.143,0.171
10085,0.205,0.158
10086,0.077,0.087
10087,0.143,0.157
10088,0.112,0.12
10089,0.078,0.083
10090,0.084,0.074
10091,0.067,0.091
10092,0.061,0.083
10093,0.16,0.077
10094,0.151,0.087
10095,0.09,0.12
10096,0.073,0.079
10097,0.071,0.085
10098,0.081,0.077
10099,0.084,0.066
10100,0.07,0.06
10101,0.064,0.073
10102,0.065,0.086
10103,0.086,0.061
10104,0.069,0.061
10105,0.061,0.071
10106,0.228,0.158
10107,0.144,0.235
10108,0.131,0.182
10109,0.136,0.174
10110,0.08,0.086
10111,0.196,0.175
10112,0.101,0.176
10113,0.067,0.129
10114,0.081,0.075
10115,0.061,0.075
10116,0.063,0.083
10117,0.07,0.076
10118,0.087,0.114
10119,0.129,0.106
10120,0.058,0.079
10121,0.073,0.073
10122,0.072,0.065
10123,0.059,0.06
10124,0.059,0.062
10125,0.134,0.078
10126,0.065,0.078
10127,0.06,0.059
10128,0.079,0.059
10129,0.07,0.069
10130,0.19,0.163
10131,0.195,0.222
10132,0.154,0.171
10133,0.21,0.16
10134,0.07,0.089
10135,0.107,0.156
10136,0.094,0.117
10137,0.075,0.081
10138,0.078,0.075
10139,0.06,0.092
10140,0.06,0.08
10141,0.074,0.075
10142,0.079,0.09
10143,0.064,0.119
10144,0.059,0.078
10145,0.075,0.082
10146,0.071,0.075
10147,0.058,0.066
10148,0.058,0.06
10149,0.06,0.073
10150,0.078,0.085
10151,0.067,0.061
10152,0.021,0.06
