time_idx,Real,predict
9985,0.199,0.462
9986,0.177,0.248
9987,0.179,0.181
9988,0.174,0.176
9989,0.175,0.181
9990,0.176,0.185
9991,0.288,0.183
9992,0.316,0.184
9993,0.179,0.279
9994,0.255,0.286
9995,0.178,0.296
9996,0.176,0.282
9997,0.177,0.272
9998,0.177,0.252
9999,0.179,0.238
10000,0.176,0.248
10001,0.472,0.287
10002,1.485,0.37
10003,1.261,0.553
10004,1.27,0.78
10005,0.606,0.805
10006,0.517,0.732
10007,0.515,0.661
10008,0.551,0.586
10009,0.22,0.482
10010,0.183,0.205
10011,0.179,0.183
10012,0.176,0.177
10013,0.175,0.183
10014,0.179,0.189
10015,0.179,0.191
10016,0.179,0.19
10017,0.177,0.252
10018,0.34,0.342
10019,0.188,0.27
10020,0.175,0.309
10021,0.173,0.253
10022,0.172,0.235
10023,0.174,0.23
10024,0.175,0.248
10025,0.172,0.31
10026,0.513,0.434
10027,0.704,0.68
10028,0.998,0.87
10029,0.614,0.788
10030,0.575,0.712
10031,0.572,0.642
10032,0.601,0.567
10033,0.224,0.41
10034,0.18,0.177
10035,0.178,0.18
10036,0.174,0.178
10037,0.176,0.185
10038,0.177,0.19
10039,0.179,0.192
10040,0.181,0.196
10041,0.302,0.29
10042,0.397,0.303
10043,0.224,0.311
10044,0.221,0.278
10045,0.391,0.266
10046,0.322,0.243
10047,0.283,0.234
10048,0.28,0.258
10049,0.28,0.322
10050,0.504,0.446
10051,0.405,0.681
10052,1.065,0.825
10053,0.586,0.767
10054,0.527,0.7
10055,0.505,0.632
10056,0.502,0.555
10057,0.375,0.355
10058,0.199,0.173
10059,0.186,0.177
10060,0.186,0.179
10061,0.186,0.185
10062,0.182,0.19
10063,0.18,0.19
10064,0.198,0.201
10065,0.347,0.324
10066,0.196,0.273
10067,0.188,0.323
10068,0.182,0.266
10069,0.245,0.254
10070,0.1,0.24
10071,0.144,0.242
10072,0.179,0.28
10073,0.391,0.342
10074,0.998,0.445
10075,1.219,0.568
10076,0.926,0.607
10077,0.455,0.644
10078,0.432,0.662
10079,0.492,0.624
10080,0.229,0.57
10081,0.185,0.438
10082,0.185,0.185
10083,0.184,0.181
10084,0.195,0.178
10085,0.193,0.184
10086,0.192,0.187
10087,0.374,0.186
10088,0.209,0.192
10089,0.194,0.304
10090,0.198,0.273
10091,0.321,0.313
10092,0.238,0.269
10093,0.21,0.268
10094,0.451,0.245
10095,0.17,0.236
10096,0.251,0.261
10097,0.308,0.315
10098,0.565,0.408
10099,0.805,0.562
10100,1.019,0.658
10101,0.627,0.692
10102,0.508,0.698
10103,0.506,0.653
10104,0.324,0.585
10105,0.19,0.473
10106,0.181,0.197
10107,0.181,0.183
10108,0.178,0.177
10109,0.179,0.183
10110,0.176,0.188
10111,0.189,0.19
10112,1.456,0.19
10113,0.387,0.268
10114,0.199,0.319
10115,0.327,0.284
10116,0.18,0.298
10117,0.18,0.259
10118,0.175,0.242
10119,0.179,0.234
10120,0.171,0.248
10121,0.239,0.305
10122,0.301,0.43
10123,0.372,0.74
10124,0.542,0.996
10125,0.53,0.815
10126,0.492,0.704
10127,0.501,0.63
10128,0.568,0.558
10129,0.224,0.399
10130,0.18,0.176
10131,0.179,0.18
10132,0.178,0.178
10133,0.179,0.185
10134,0.177,0.19
10135,0.178,0.191
10136,0.186,0.197
10137,0.377,0.298
10138,0.221,0.294
10139,0.307,0.317
10140,0.228,0.273
10141,0.211,0.265
10142,0.209,0.242
10143,0.218,0.235
10144,0.228,0.262
10145,0.32,0.327
10146,0.392,0.444
10147,0.593,0.643
10148,0.746,0.754
10149,0.688,0.743
10150,0.691,0.702
10151,0.535,0.638
10152,0.278,0.562
