time_idx,Real,predict
9985,0.098,0.377
9986,0.092,0.371
9987,0.099,0.4
9988,0.1,0.318
9989,0.099,0.242
9990,0.098,0.157
9991,0.091,0.123
9992,0.118,0.116
9993,0.45,0.117
9994,0.341,0.118
9995,0.412,0.118
9996,0.204,0.12
9997,0.151,0.123
9998,0.14,0.131
9999,1.09,0.154
10000,1.059,0.206
10001,1.052,0.347
10002,0.784,0.616
10003,0.623,0.986
10004,0.301,1.161
10005,0.463,1.714
10006,2.297,0.371
10007,1.509,0.371
10008,0.439,0.291
10009,0.15,0.199
10010,0.1,0.135
10011,0.108,0.152
10012,0.115,0.149
10013,0.097,0.252
10014,0.102,0.361
10015,0.137,0.619
10016,0.353,0.564
10017,0.872,0.523
10018,0.261,0.501
10019,0.136,0.469
10020,0.197,0.412
10021,0.589,0.334
10022,0.39,0.253
10023,0.405,0.191
10024,0.343,0.161
10025,0.238,0.147
10026,0.468,0.137
10027,1.264,0.132
10028,2.913,0.13
10029,0.912,0.134
10030,0.233,0.138
10031,0.123,0.141
10032,0.12,0.14
10033,0.116,0.144
10034,0.114,0.142
10035,0.132,0.147
10036,0.109,0.141
10037,0.101,0.143
10038,0.098,0.133
10039,0.106,0.138
10040,0.503,0.129
10041,0.271,0.141
10042,0.328,0.136
10043,0.35,0.151
10044,0.348,0.149
10045,3.262,0.164
10046,1.074,0.167
10047,0.815,0.173
10048,1.323,0.191
10049,0.409,0.182
10050,0.445,0.223
10051,0.5,0.189
10052,0.354,0.248
10053,0.271,0.193
10054,0.674,0.245
10055,0.553,0.19
10056,0.105,0.224
10057,0.104,0.186
10058,0.102,0.221
10059,0.112,0.185
10060,0.111,0.233
10061,0.111,0.184
10062,0.14,0.244
10063,0.152,0.182
10064,0.345,0.236
10065,1.901,0.179
10066,0.287,0.216
10067,0.276,0.179
10068,0.223,0.219
10069,0.258,0.181
10070,2.534,0.231
10071,0.183,0.181
10072,0.1,0.238
10073,0.101,0.179
10074,0.098,0.229
10075,0.546,0.177
10076,1.045,0.218
10077,0.522,0.178
10078,0.817,0.222
10079,0.777,0.18
10080,0.121,0.231
10081,0.107,0.18
10082,0.102,0.233
10083,0.103,0.178
10084,0.111,0.226
10085,0.112,0.177
10086,0.114,0.22
10087,0.288,0.178
10088,1.525,0.224
10089,3.977,0.179
10090,0.125,0.23
10091,0.107,0.179
10092,0.106,0.229
10093,0.122,0.178
10094,0.114,0.224
10095,0.112,0.177
10096,0.201,0.223
10097,0.313,0.178
10098,0.35,0.226
10099,0.908,0.179
10100,0.82,0.229
10101,0.562,0.178
10102,0.279,0.227
10103,0.276,0.178
10104,0.222,0.224
10105,0.168,0.178
10106,0.128,0.224
10107,0.106,0.178
10108,0.128,0.227
10109,0.128,0.178
10110,0.104,0.228
10111,0.123,0.178
10112,0.135,0.226
10113,0.101,0.178
10114,0.102,0.225
10115,0.29,0.178
10116,0.676,0.225
10117,0.694,0.178
10118,0.674,0.227
10119,0.165,0.178
10120,0.153,0.227
10121,0.167,0.178
10122,2.369,0.226
10123,0.269,0.178
10124,0.296,0.225
10125,0.293,0.178
10126,0.284,0.226
10127,0.301,0.178
10128,0.3,0.227
10129,0.152,0.178
10130,0.13,0.226
10131,0.13,0.178
10132,0.128,0.226
10133,0.142,0.178
10134,0.135,0.225
10135,0.124,0.178
10136,0.151,0.226
10137,0.112,0.178
10138,0.123,0.226
10139,0.154,0.178
10140,0.351,0.226
10141,0.176,0.178
10142,0.198,0.226
10143,0.254,0.178
10144,0.257,0.226
10145,1.899,0.178
10146,1.1,0.226
10147,0.778,0.178
10148,0.859,0.226
10149,0.295,0.178
10150,0.347,0.226
10151,0.241,0.178
10152,0.067,0.226
