time_idx,Real,predict
9985,0.052,0.063
9986,0.057,0.044
9987,0.015,0.05
9988,0.053,0.049
9989,0.032,0.048
9990,0.044,0.048
9991,0.054,0.048
9992,0.015,0.049
9993,0.06,0.05
9994,0.104,0.052
9995,0.062,0.053
9996,0.032,0.053
9997,0.041,0.053
9998,0.061,0.054
9999,0.043,0.054
10000,0.053,0.057
10001,0.044,0.07
10002,0.202,0.076
10003,0.849,0.536
10004,0.911,0.494
10005,0.261,0.088
10006,0.056,0.119
10007,0.173,0.185
10008,0.13,0.154
10009,0.06,0.056
10010,0.038,0.044
10011,0.032,0.051
10012,0.056,0.049
10013,0.017,0.048
10014,0.055,0.048
10015,0.018,0.048
10016,0.056,0.049
10017,0.042,0.051
10018,0.029,0.053
10019,0.141,0.053
10020,0.016,0.053
10021,0.059,0.053
10022,0.025,0.054
10023,0.055,0.055
10024,0.037,0.06
10025,0.114,0.073
10026,0.123,0.078
10027,0.949,0.883
10028,1.295,0.54
10029,0.164,0.063
10030,0.053,0.106
10031,0.157,0.173
10032,0.147,0.161
10033,0.075,0.059
10034,0.079,0.043
10035,0.015,0.05
10036,0.057,0.049
10037,0.029,0.048
10038,0.04,0.048
10039,0.054,0.048
10040,0.015,0.049
10041,0.057,0.051
10042,0.085,0.053
10043,0.071,0.053
10044,0.06,0.053
10045,0.029,0.053
10046,0.056,0.054
10047,0.053,0.054
10048,0.034,0.058
10049,0.102,0.071
10050,0.351,0.078
10051,0.967,0.693
10052,1.011,0.519
10053,0.169,0.068
10054,0.143,0.109
10055,0.203,0.176
10056,0.11,0.159
10057,0.02,0.058
10058,0.051,0.044
10059,0.053,0.05
10060,0.021,0.049
10061,0.051,0.048
10062,0.055,0.048
10063,0.015,0.048
10064,0.054,0.049
10065,0.058,0.051
10066,0.021,0.053
10067,0.05,0.053
10068,0.054,0.053
10069,0.014,0.053
10070,0.054,0.054
10071,0.045,0.054
10072,0.036,0.059
10073,0.07,0.072
10074,0.231,0.079
10075,1.574,0.81
10076,0.471,0.532
10077,0.063,0.064
10078,0.03,0.107
10079,0.146,0.174
10080,0.126,0.159
10081,0.021,0.058
10082,0.054,0.043
10083,0.036,0.05
10084,0.035,0.049
10085,0.056,0.048
10086,0.016,0.048
10087,0.055,0.048
10088,0.05,0.049
10089,0.035,0.051
10090,0.052,0.053
10091,0.039,0.053
10092,0.028,0.053
10093,0.056,0.053
10094,0.015,0.054
10095,0.056,0.054
10096,0.034,0.058
10097,0.035,0.071
10098,0.344,0.078
10099,1.343,0.754
10100,0.372,0.526
10101,0.39,0.066
10102,0.338,0.108
10103,0.168,0.175
10104,0.108,0.159
10105,0.015,0.058
10106,0.057,0.043
10107,0.038,0.05
10108,0.032,0.049
10109,0.057,0.048
10110,0.022,0.048
10111,0.045,0.048
10112,0.058,0.049
10113,0.021,0.051
10114,0.058,0.053
10115,0.013,0.053
10116,0.052,0.053
10117,0.033,0.053
10118,0.039,0.054
10119,0.044,0.054
10120,0.025,0.058
10121,0.063,0.071
10122,0.066,0.079
10123,0.059,0.781
10124,0.014,0.529
10125,0.274,0.065
10126,0.167,0.107
10127,0.137,0.174
10128,0.171,0.159
10129,0.074,0.058
10130,0.056,0.043
10131,0.02,0.05
10132,0.051,0.049
10133,0.051,0.048
10134,0.019,0.048
10135,0.057,0.048
10136,0.03,0.049
10137,0.046,0.051
10138,0.146,0.053
10139,0.024,0.053
10140,0.06,0.053
10141,0.035,0.053
10142,0.037,0.054
10143,0.054,0.054
10144,0.017,0.058
10145,0.147,0.071
10146,0.057,0.079
10147,0.764,0.768
10148,1.316,0.528
10149,0.224,0.065
10150,0.064,0.108
10151,0.114,0.175
10152,0.092,0.159
