time_idx,Real,predict
9985,0.097,0.112
9986,0.105,0.102
9987,0.125,0.113
9988,0.101,0.105
9989,0.098,0.103
9990,0.092,0.096
9991,0.144,0.166
9992,0.191,0.226
9993,0.536,0.143
9994,0.372,0.108
9995,0.133,0.108
9996,0.106,0.114
9997,0.183,0.134
9998,0.255,0.147
9999,0.169,0.122
10000,0.174,0.146
10001,0.168,0.207
10002,0.238,0.23
10003,0.289,0.315
10004,0.312,0.321
10005,0.36,0.385
10006,0.377,0.343
10007,0.144,0.202
10008,0.101,0.11
10009,0.101,0.116
10010,0.115,0.107
10011,0.1,0.112
10012,0.085,0.105
10013,0.104,0.103
10014,0.126,0.105
10015,0.134,0.166
10016,0.228,0.225
10017,0.16,0.152
10018,0.133,0.115
10019,0.383,0.112
10020,0.147,0.116
10021,0.141,0.137
10022,0.195,0.144
10023,0.136,0.126
10024,0.138,0.141
10025,0.163,0.211
10026,0.309,0.255
10027,0.321,0.302
10028,0.292,0.311
10029,0.378,0.377
10030,0.369,0.341
10031,0.154,0.166
10032,0.117,0.111
10033,0.09,0.115
10034,0.106,0.109
10035,0.121,0.115
10036,0.112,0.106
10037,0.114,0.102
10038,0.114,0.097
10039,0.144,0.164
10040,0.223,0.226
10041,0.148,0.148
10042,0.116,0.111
10043,0.107,0.109
10044,0.113,0.113
10045,0.124,0.134
10046,0.175,0.146
10047,0.167,0.123
10048,0.16,0.145
10049,0.176,0.209
10050,0.219,0.235
10051,0.272,0.316
10052,0.293,0.319
10053,0.35,0.382
10054,0.347,0.343
10055,0.189,0.184
10056,0.14,0.108
10057,0.121,0.117
10058,0.121,0.108
10059,0.13,0.113
10060,0.128,0.105
10061,0.15,0.104
10062,0.118,0.103
10063,0.168,0.166
10064,0.2,0.226
10065,0.201,0.151
10066,0.115,0.114
10067,0.142,0.112
10068,0.125,0.115
10069,0.158,0.137
10070,0.17,0.144
10071,0.153,0.126
10072,0.188,0.142
10073,0.241,0.211
10074,0.229,0.252
10075,0.321,0.304
10076,0.315,0.314
10077,0.411,0.378
10078,0.261,0.342
10079,0.164,0.166
10080,0.135,0.111
10081,0.128,0.115
10082,0.117,0.109
10083,0.111,0.115
10084,0.106,0.106
10085,0.117,0.103
10086,0.092,0.098
10087,0.163,0.164
10088,0.19,0.226
10089,0.117,0.149
10090,0.106,0.111
10091,0.122,0.109
10092,0.102,0.112
10093,0.159,0.134
10094,0.173,0.145
10095,0.163,0.123
10096,0.116,0.144
10097,0.176,0.208
10098,0.235,0.236
10099,0.333,0.315
10100,0.317,0.318
10101,0.421,0.381
10102,0.299,0.344
10103,0.16,0.187
10104,0.102,0.108
10105,0.116,0.117
10106,0.095,0.108
10107,0.106,0.112
10108,0.109,0.105
10109,0.097,0.104
10110,0.11,0.103
10111,0.139,0.166
10112,0.194,0.226
10113,0.585,0.151
10114,0.316,0.115
10115,0.101,0.112
10116,0.134,0.116
10117,0.136,0.138
10118,0.173,0.145
10119,0.209,0.126
10120,0.142,0.142
10121,0.17,0.212
10122,0.213,0.255
10123,0.333,0.302
10124,0.301,0.312
10125,0.372,0.378
10126,0.33,0.341
10127,0.202,0.165
10128,0.118,0.111
10129,0.135,0.115
10130,0.129,0.109
10131,0.112,0.115
10132,0.09,0.105
10133,0.148,0.102
10134,0.084,0.097
10135,0.145,0.164
10136,0.133,0.226
10137,0.185,0.148
10138,0.106,0.11
10139,0.115,0.109
10140,0.141,0.112
10141,0.118,0.134
10142,0.116,0.146
10143,0.137,0.123
10144,0.154,0.145
10145,0.158,0.209
10146,0.213,0.234
10147,0.316,0.316
10148,0.26,0.319
10149,0.389,0.382
10150,0.34,0.343
10151,0.157,0.185
10152,0.06,0.108
